,origin,destination,aircraft_number,distances,doc,demand,revenue,active_arcs,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
24,CD2,CD4,0.0,574,24240.0,300.0,35400.0,0,0.7824242424242422,70.0,1709.5737854835427,189.07623869484516,8.446112114364842,2.9783515426542557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,CD2,CD5,0.0,463,24588.0,374.0,42480.0,0,0.776161616161616,70.0,1397.7613418946207,174.71845658186027,8.8520672274062,3.0189229846536083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,CD2,CD6,0.0,595,29868.0,354.0,42480.0,0,0.7949494949494949,70.0,1778.7269101436975,190.95156469273925,8.367824869520867,2.9894569918381473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,CD2,CD7,0.0,425,11526.0,204.0,21240.0,0,0.776161616161616,70.0,1295.353597114333,169.59102721893424,9.041415393981502,3.0478908167396073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,CD2,CD8,0.0,561,18972.0,255.0,28320.0,0,0.7949494949494949,70.0,1681.1960661462736,186.47198202554029,8.456064826176272,2.9967844316332863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,CD2,CD9,0.0,258,8277.0,192.0,21240.0,0,0.7010101010101009,70.0,821.783400975551,148.99601513407111,10.697262958154223,3.1852069805253915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,CD3,CD0,18.0,198,9444.0,252.0,28320.0,1,0.6446464646464646,70.0,676.9156759552635,141.86242444940245,11.925715943175064,3.4187660401780984,11.603636363636362,12184.482167194743,1.2218400926610498,3564.0,1260.0,169992.0,2553.523640089244
31,CD3,CD1,0.0,200,16814.0,469.0,49560.0,0,0.6321212121212121,70.0,662.4861789676328,142.30700152036823,12.012515073427839,3.312430894838164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,CD3,CD2,0.0,215,12475.0,334.0,35400.0,0,0.6571717171717171,70.0,706.4334302621369,143.99881759141567,11.606771069850666,3.2857368849401714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,CD3,CD3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
34,CD3,CD4,0.0,788,31660.0,307.0,35400.0,0,0.7886868686868687,70.0,2324.6434598183773,217.1110493972312,8.036110055777245,2.9500551520537783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,CD3,CD5,0.0,670,33090.0,374.0,42480.0,0,0.7824242424242422,70.0,1981.4107859719213,201.94497701577694,8.23228023156643,2.957329531301375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,CD3,CD6,0.0,700,22768.0,291.0,28320.0,0,0.801212121212121,70.0,2082.2548763027326,204.14306148046765,8.131616665239902,2.974649823289618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,CD3,CD7,0.0,406,18605.0,327.0,35400.0,0,0.776161616161616,70.0,1248.9778279555549,167.05114012854355,9.165451860274436,3.0763000688560465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,CD3,CD8,0.0,519,17868.0,255.0,28320.0,0,0.7949494949494949,70.0,1572.3852316245657,180.92640867970763,8.607509345317597,3.0296439915694906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,CD3,CD9,31.0,326,12748.0,256.0,28320.0,1,0.7886868686868687,70.0,1046.4364556044065,155.7032781753012,9.777443964647812,3.2099277779276276,24.449292929292927,32439.530123736604,2.241184863432411,10106.0,2170.0,395188.0,4826.801623434337
40,CD4,CD0,0.0,768,30695.0,313.0,35400.0,0,0.801212121212121,70.0,2258.3796757445652,212.93673240103308,7.9942044836308535,2.940598536125736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,CD4,CD1,0.0,672,32844.0,398.0,42480.0,0,0.801212121212121,70.0,1983.8233351899162,200.3867654439406,8.147138574275667,2.9521180583183275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,CD4,CD2,23.0,574,24035.0,300.0,35400.0,1,0.7949494949494949,70.0,1699.8870218221289,187.99199735490208,8.375036563140496,2.9614756477737436,18.283838383838383,39097.401501908964,1.8023159168513705,13202.0,1610.0,552805.0,4323.815939162748
43,CD4,CD3,0.0,788,31370.0,307.0,35400.0,0,0.801212121212121,70.0,2313.3798371291878,215.52326848937034,7.962737873682976,2.935761214630949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CD4,CD4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
45,CD4,CD5,26.0,261,30371.0,697.0,77880.0,1,0.7010101010101009,70.0,815.2341013060711,149.52866036336803,10.582178946707604,3.1235023038546785,18.226262626262624,21196.08663395785,1.9317137237657276,6786.0,1820.0,789646.0,3887.745169447569
46,CD4,CD6,0.0,720,29030.0,340.0,35400.0,0,0.801212121212121,70.0,2119.9855422919027,206.68801775776907,8.064467101172877,2.944424364294309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,CD4,CD7,0.0,784,12548.0,150.0,14160.0,0,0.7886868686868687,70.0,2290.635359110637,216.417770748983,8.00273575679676,2.9217287743758127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,CD4,CD8,0.0,977,15178.0,150.0,14160.0,0,0.8074747474747475,70.0,2872.0316007330425,239.46976260609046,7.768502081481177,2.9396433989079247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,CD4,CD9,0.0,670,16392.0,183.0,21240.0,0,0.7949494949494949,70.0,1968.5860509097045,200.65879258906435,8.156624959462947,2.938188135686126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,CD5,CD0,0.0,591,24775.0,298.0,35400.0,0,0.7949494949494949,70.0,1771.0863752332368,190.41190683003543,8.384517533439407,2.9967620562322113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,CD5,CD1,0.0,620,15507.0,215.0,21240.0,0,0.7824242424242422,70.0,1841.3110643724885,195.24980415498146,8.337713377463603,2.9698565554394976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,CD5,CD2,0.0,463,24558.0,374.0,42480.0,0,0.7886868686868687,70.0,1413.5290500005858,173.8897587650862,8.842052962424466,3.0529785097204876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,CD5,CD3,0.0,670,32988.0,374.0,42480.0,0,0.7949494949494949,70.0,1992.8382377062987,200.84888823132988,8.206161017569856,2.9743854294123864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,CD5,CD4,34.0,261,30569.0,697.0,77880.0,1,0.7135353535353535,70.0,838.7673403645344,149.1398769369747,10.64773356561565,3.213667970745343,24.26020202020202,28518.089572394172,2.455212918586691,8874.0,2380.0,1039346.0,5070.75581585714
55,CD5,CD5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
56,CD5,CD6,16.0,459,24402.0,384.0,42480.0,1,0.7886868686868687,70.0,1402.6861029761735,173.35856909125388,8.860706770480473,3.0559610086626874,12.618989898989899,22442.977647618776,1.2150199861775874,7344.0,1120.0,390432.0,2773.737105460062
57,CD5,CD7,0.0,802,12858.0,164.0,14160.0,0,0.7886868686868687,70.0,2364.9087201811644,218.93139628595932,8.017053892191624,2.9487639902508285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,CD5,CD8,0.0,741,11946.0,175.0,14160.0,0,0.801212121212121,70.0,2198.4722092417023,209.47111893374293,8.062072803601716,2.9668990678025673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,CD5,CD9,0.0,463,8186.0,171.0,14160.0,0,0.7886868686868687,70.0,1413.5290500005858,173.8897587650862,8.842052962424466,3.0529785097204876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CD6,CD0,0.0,517,13410.0,192.0,21240.0,0,0.776161616161616,70.0,1548.6744477208722,182.0276963334601,8.646931343830836,2.995501833115807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,CD6,CD1,0.0,781,25124.0,254.0,28320.0,0,0.7886868686868687,70.0,2304.000055055539,216.1078848105495,8.042762602114038,2.9500640909802036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,CD6,CD2,0.0,595,29982.0,354.0,42480.0,0,0.7824242424242422,70.0,1771.8971941849752,191.90357328415587,8.3989523097134,2.9779784776218072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,CD6,CD3,0.0,700,22892.0,291.0,28320.0,0,0.7824242424242422,70.0,2065.618784871032,205.9592696343628,8.176965015779988,2.9508839783871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,CD6,CD4,0.0,720,29315.0,340.0,35400.0,0,0.7824242424242422,70.0,2122.2032263158203,208.63667100417453,8.143621534051857,2.947504480994195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,CD6,CD5,31.0,459,24456.0,384.0,42480.0,1,0.776161616161616,70.0,1391.1752209351341,174.20091384539842,8.882159014261699,3.030882834281338,24.061010101010098,43126.43184898916,2.3735795614509243,14229.0,2170.0,758136.0,5400.228329207351
66,CD6,CD6,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
67,CD6,CD7,0.0,1020,0.0,55.0,0.0,0,0.7949494949494949,70.0,3013.641188146409,246.9197208651011,7.807454684321867,2.954550184457264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,CD6,CD8,0.0,421,7626.0,144.0,14160.0,0,0.7886868686868687,70.0,1300.0846604855988,168.31295573476368,9.057951722578052,3.0880870795382394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,CD6,CD9,6.0,375,3514.0,99.0,7080.0,1,0.776161616161616,70.0,1165.9518756413245,162.86714877557446,9.371145793298407,3.1092050017101984,4.656969696969696,6995.711253847947,0.44782995578398377,2250.0,420.0,21084.0,977.2028926534467
70,CD7,CD0,0.0,589,14817.0,221.0,21240.0,0,0.7949494949494949,70.0,1763.284808875623,190.16457250652675,8.386185461679604,2.9936923750010576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,CD7,CD1,28.0,243,21400.0,505.0,56640.0,1,0.6759595959595959,70.0,778.9084847098654,147.78577979869706,11.009493028534473,3.205384710740187,18.926868686868684,21809.43757187623,2.0271650880503955,6804.0,1960.0,599200.0,4138.001834363517
72,CD7,CD2,0.0,425,11508.0,204.0,21240.0,0,0.7886868686868687,70.0,1308.3634623310852,168.8298016632549,9.027750934712188,3.078502264308436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,CD7,CD3,0.0,406,18550.0,327.0,35400.0,0,0.7886868686868687,70.0,1257.275150990079,166.3066933246871,9.13920883947616,3.096736825098717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,CD7,CD4,0.0,784,12538.0,150.0,14160.0,0,0.801212121212121,70.0,2319.379626742015,215.07219981208505,7.996553442349615,2.9583923810484882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,CD7,CD5,0.0,802,12786.0,164.0,14160.0,0,0.801212121212121,70.0,2372.6176043941637,217.48472612359694,7.9713458235307835,2.958376065329381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,CD7,CD6,0.0,1020,0.0,55.0,0.0,0,0.8074747474747475,70.0,3025.8170759164364,245.18903888208789,7.772775518022864,2.9664873293298397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,CD7,CD7,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
78,CD7,CD8,0.0,922,7236.0,63.0,7080.0,0,0.8074747474747475,70.0,2736.7756042706974,232.4429296075327,7.848237652793588,2.9683032584280884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,CD7,CD9,3.0,670,5494.0,78.0,7080.0,1,0.7949494949494949,70.0,1990.1951684271758,200.83319649246835,8.201004314473103,2.970440549891307,2.3848484848484848,5970.585505281528,0.2343751903215449,2010.0,210.0,16482.0,602.499589477405
80,CD8,CD0,27.0,336,16235.0,324.0,35400.0,1,0.776161616161616,70.0,1055.853749640845,157.57058160285337,9.66558224192503,3.1424218739310867,20.956363636363633,28508.05124030282,1.993932824537707,9072.0,1890.0,438345.0,4254.405703277041
81,CD8,CD1,0.0,690,16938.0,227.0,21240.0,0,0.7824242424242422,70.0,2031.2521864602363,204.58877514162188,8.183108606405952,2.943843748493096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,CD8,CD2,0.0,561,19024.0,255.0,28320.0,0,0.7824242424242422,70.0,1671.4582109758421,187.32559543357704,8.478168985343817,2.9794264010264566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,CD8,CD3,0.0,519,17900.0,255.0,28320.0,0,0.776161616161616,70.0,1547.491013984222,182.26195065976765,8.623399837774992,2.9816782543048594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,CD8,CD4,0.0,977,15292.0,150.0,14160.0,0,0.7949494949494949,70.0,2878.2603586217433,241.22170129560615,7.826850697264351,2.946018790810382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,CD8,CD5,0.0,741,11986.0,175.0,14160.0,0,0.7886868686868687,70.0,2183.5207845112354,210.79469673451652,8.088939574161957,2.9467217064928954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,CD8,CD6,0.0,421,7624.0,144.0,14160.0,0,0.776161616161616,70.0,1282.035591648844,169.03800501706243,9.055740291224053,3.0452151820637625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,CD8,CD7,0.0,922,7259.0,63.0,7080.0,0,0.7949494949494949,70.0,2718.084670153117,234.03490829405516,7.873988935514087,2.9480310956107556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,CD8,CD8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
89,CD8,CD9,5.0,327,12752.0,260.0,28320.0,1,0.776161616161616,70.0,1032.119606450488,156.35644463482228,9.750621674279184,3.15632907171403,3.8808080808080803,5160.598032252439,0.36761986968696236,1635.0,350.0,63760.0,781.7822231741114
90,CD9,CD0,30.0,154,6219.0,188.0,21240.0,1,0.5757575757575757,70.0,533.0058918628439,136.61054613281823,13.46692764114669,3.4610772198885966,17.27272727272727,15990.176755885317,2.0115054504389778,4620.0,2100.0,186570.0,4098.3163839845465
91,CD9,CD1,0.0,427,19210.0,322.0,35400.0,0,0.776161616161616,70.0,1294.5487916911306,169.60699501781423,8.99828956048019,3.0317301913141232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,CD9,CD2,0.0,258,8217.0,192.0,21240.0,0,0.7135353535353535,70.0,815.1889335613445,148.63653208612132,10.616860491716983,3.1596470293075365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,CD9,CD3,0.0,326,12700.0,256.0,28320.0,0,0.7698989898989899,70.0,1020.2613068898307,156.37444989542718,9.740613239009978,3.1296359107050025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,CD9,CD4,0.0,670,16488.0,183.0,21240.0,0,0.7824242424242422,70.0,1964.291632357529,201.96524016459975,8.204108095172208,2.931778555757506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,CD9,CD5,0.0,463,8168.0,171.0,14160.0,0,0.776161616161616,70.0,1391.6789227543004,174.46864188250026,8.82274124356918,3.0057860102684675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,CD9,CD6,0.0,375,3489.0,99.0,7080.0,0,0.7886868686868687,70.0,1161.3793724522875,162.12772200142896,9.304393670920591,3.097011659872767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,CD9,CD7,0.0,670,5496.0,78.0,7080.0,0,0.7824242424242422,70.0,1964.291632357529,201.96524016459975,8.204108095172208,2.931778555757506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,CD9,CD8,0.0,327,12696.0,260.0,28320.0,0,0.7886868686868687,70.0,1033.6051356633566,155.7539211211678,9.706959534654464,3.1608719745056777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,CD9,CD9,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
