,pax_number
0,0.0
1,140.0
2,700.0
3,700.0
4,0.0
5,350.0
6,0.0
7,700.0
8,0.0
9,0.0
10,0.0
11,0.0
12,684.0
13,490.0
14,630.0
15,700.0
16,279.0
17,140.0
18,0.0
19,554.0
20,700.0
21,0.0
22,0.0
23,0.0
24,140.0
25,630.0
26,700.0
27,700.0
28,669.0
29,0.0
30,70.0
31,420.0
32,0.0
33,0.0
34,630.0
35,62.0
36,0.0
37,0.0
38,0.0
39,686.0
40,0.0
41,280.0
42,700.0
43,70.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,692.0
51,0.0
52,0.0
53,0.0
54,139.0
55,0.0
56,140.0
57,0.0
58,0.0
59,55.0
60,700.0
61,0.0
62,678.0
63,0.0
64,671.0
65,129.0
66,0.0
67,207.0
68,140.0
69,700.0
70,685.0
71,700.0
72,0.0
73,0.0
74,0.0
75,700.0
76,0.0
77,0.0
78,700.0
79,700.0
80,0.0
81,700.0
82,0.0
83,0.0
84,0.0
85,264.0
86,0.0
87,280.0
88,0.0
89,700.0
90,0.0
91,689.0
92,700.0
93,0.0
94,0.0
95,0.0
96,0.0
97,67.0
98,700.0
99,0.0
