,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0,354,8886,451.0,0,354,0.82,114.0,2617.2179885898076,161.29204823285525,25.102028290028024,7.393271154208496,0.0,0.0,0.0,0,0.0,0,0.0
1,1,4,242,7056,294.0,1,242,0.7636363636363634,115.0,1885.393316157376,148.02522706771373,29.158461772699255,7.790881471724694,3.054545454545454,7541.573264629504,0.10306200064215111,968,460.0,28224,592.1009082708549
2,2,6,198,6355,252.0,1,198,0.6884848484848485,115.0,1557.9376031955053,143.87985918166592,32.09889223041093,7.868371733310632,4.130909090909091,9347.625619173032,0.15307051924908996,1188,690.0,38130,863.2791550899956
3,3,0,768,16083,313.0,0,768,0.82,112.0,5314.7643788883,214.20232220144186,20.941860021292094,6.9202661183441405,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,12967,298.0,0,591,0.82,113.0,4145.588063393246,191.8596951291484,21.94187818037986,7.014531410140855,0.0,0.0,0.0,0,0.0,0,0.0
5,5,0,517,11675,192.0,0,517,0.82,114.0,3652.2902850336036,182.30774501588547,22.582487711783603,7.064391266989562,0.0,0.0,0.0,0,0.0,0,0.0
6,6,0,587,12894,221.0,0,587,0.82,113.0,4123.6213092496855,191.24413502742283,21.967264501202216,7.02490853364512,0.0,0.0,0.0,0,0.0,0,0.0
7,7,10,335,8566,324.0,1,335,0.82,115.0,2497.966950831352,158.8672415011906,25.571645080816495,7.456617763675677,8.2,24979.66950831352,0.2692051063530743,3350,1150.0,85660,1588.672415011906
8,8,6,154,5466,188.0,1,154,0.6759595959595959,116.0,1220.3828477560446,136.62090760421228,35.49654429296114,7.924563946467822,4.055757575757575,7322.297086536268,0.1519851129978652,924,696.0,32796,819.7254456252737
9,9,10,187,6103,342.0,1,354,0.82,114.0,2620.095499256733,161.51606624642753,25.146928106888566,7.401399715414501,8.2,26200.95499256733,0.27121350761855406,1870,1140.0,61030,1615.1606624642752
10,10,3,200,6349,469.0,1,187,0.6759595959595959,115.0,1528.5760774575567,141.82352421612435,32.63786728804435,8.174203622767683,2.0278787878787874,4585.72823237267,0.07367174849351993,600,345.0,19047,425.47057264837304
11,11,0,673,14406,398.0,0,200,0.6947474747474747,115.0,1596.5709409478377,143.13920737295962,31.747103368846403,7.9828547047391885,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,620,13482,215.0,0,673,0.82,113.0,4684.675772713286,202.15096783593813,21.406215784325532,6.960885249202506,0.0,0.0,0.0,0,0.0,0,0.0
13,13,1,780,16232,254.0,1,620,0.82,113.0,4345.669457611357,195.5526634334612,21.746015494512235,7.0091442864699305,0.82,4345.669457611357,0.02863915331261523,780,113.0,16232,195.5526634334612
14,14,10,243,7154,505.0,1,780,0.82,112.0,5341.929844858508,215.79986699715408,20.81042588863851,6.848628006228856,8.2,53419.298448585076,0.29310389997512376,2430,1120.0,71540,2157.998669971541
15,15,0,688,14678,227.0,0,243,0.7636363636363634,115.0,1894.995825379762,149.46239646177918,29.44041648328094,7.798336729957868,0.0,0.0,0.0,0,0.0,0,0.0
16,16,0,426,10121,322.0,0,688,0.82,112.0,4790.2387267617605,204.16891036782133,21.334314557931133,6.962556288897908,0.0,0.0,0.0,0,0.0,0,0.0
17,17,10,215,6587,334.0,1,426,0.82,114.0,3073.6172027551065,170.7336677946398,23.76010286754286,7.215063856232645,8.2,30736.172027551067,0.2782178533833074,2150,1140.0,65870,1707.3366779463981
18,18,7,575,12754,300.0,1,242,0.7824242424242422,115.0,1886.8193347632662,149.20351215959315,29.265030077530575,7.7967741105920085,5.476969696969696,13207.735343342863,0.1802221899393313,4025,805.0,89278,1044.424585117152
19,19,10,464,10804,374.0,1,187,0.6696969696969697,115.0,1485.2996138942508,141.78321371374926,32.576281201767124,7.942778683926475,6.696969696969697,14852.996138942508,0.2527276231637623,4640,1150.0,108040,1417.8321371374927
20,20,0,594,13020,354.0,0,215,0.7197979797979797,115.0,1686.3101434106802,144.8566434087395,30.641498350295166,7.843302992607815,0.0,0.0,0.0,0,0.0,0,0.0
21,21,0,424,10083,204.0,0,575,0.82,113.0,4013.3278404544412,190.97320631505147,22.18232968642539,6.97970059209468,0.0,0.0,0.0,0,0.0,0,0.0
22,22,0,559,12410,255.0,0,464,0.82,114.0,3285.2046743961,175.05699164011975,23.284968632688482,7.080182487922629,0.0,0.0,0.0,0,0.0,0,0.0
23,23,1,257,7290,192.0,1,594,0.82,113.0,4169.661482455269,191.99405880139145,21.920204224219614,7.019632125345571,0.82,4169.661482455269,0.028596364343034763,257,113.0,7290,191.99405880139145
24,24,0,789,16459,307.0,0,424,0.82,114.0,3060.0571710327195,170.43833431085682,23.78256283046853,7.217115969416791,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,670,14342,374.0,0,559,0.82,113.0,3940.327743698253,187.5404997119425,22.201973501858184,7.048886840247322,0.0,0.0,0.0,0,0.0,0,0.0
26,26,7,700,14869,291.0,1,257,0.8137373737373736,115.0,1991.060006019634,148.8580574978014,28.36951197517283,7.747315198519977,5.696161616161616,13937.420042137439,0.18137272960594272,4900,805.0,104083,1042.00640248461
