,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0,354,5784,451.0,0,354,0.8074747474747475,160.0,1728.1685812289118,161.39979827655765,16.33920572717754,4.881832150364158,0.0,0.0,0.0,0,0.0,0,0.0
1,1,7,242,4541,294.0,1,242,0.6759595959595959,160.0,1158.5956856203643,148.75856131341092,18.767625277379587,4.787585477770101,4.731717171717171,8110.16979934255,0.2914631466157954,1694,1120.0,31787,1041.3099291938765
2,2,0,198,4032,252.0,0,198,0.6446464646464646,160.0,955.2997200126174,142.67114284746467,20.368481458553145,4.824746060669785,0.0,0.0,0.0,0,0.0,0,0.0
3,3,0,768,10710,313.0,0,768,0.7886868686868687,160.0,3670.1121213233323,216.9535330924697,13.94616875226755,4.778791824639756,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,8592,298.0,0,591,0.7824242424242422,160.0,2820.973111885795,193.71602844910404,14.538669632337973,4.773220155475118,0.0,0.0,0.0,0,0.0,0,0.0
5,5,0,517,7687,192.0,0,517,0.7949494949494949,160.0,2476.774351600517,183.25202173085987,14.86855382860721,4.790666057254385,0.0,0.0,0.0,0,0.0,0,0.0
6,6,0,587,8544,221.0,0,587,0.7824242424242422,160.0,2801.7141258457987,193.1810008127739,14.555556551113378,4.7729371820201,0.0,0.0,0.0,0,0.0,0,0.0
7,7,9,335,5575,324.0,1,335,0.7949494949494949,160.0,1634.455890360657,159.24755037893866,16.64473390528098,4.878972807046737,7.154545454545453,14710.103013245913,0.3677191622398205,3015,1440.0,50175,1433.227953410448
8,8,3,154,3533,188.0,1,154,0.5882828282828283,160.0,755.002688478367,136.60518260232084,22.946746913025677,4.902614860249136,1.7648484848484849,2265.008065435101,0.12198196570193301,462,480.0,10599,409.8155478069625
9,9,9,187,3912,342.0,1,354,0.7949494949494949,160.0,1702.430570594439,161.65686307915038,16.29421727251087,4.8091259056340085,7.154545454545453,15321.87513534995,0.37305985087565896,1683,1440.0,35208,1454.9117677123534
10,10,0,200,4083,469.0,0,187,0.6446464646464646,160.0,916.5648542714413,140.9306765609164,20.92096041707377,4.90141633300236,0.0,0.0,0.0,0,0.0,0,0.0
11,11,0,673,9439,398.0,0,200,0.6383838383838383,160.0,968.5561432399593,142.81908930958556,20.41533064369667,4.842780716199797,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,620,8831,215.0,0,673,0.8137373737373736,160.0,3189.0770208247995,202.39666474864515,14.026631460061521,4.738598842235958,0.0,0.0,0.0,0,0.0,0,0.0
13,13,0,780,10744,254.0,0,620,0.801212121212121,160.0,2922.2870779644263,196.2851900406233,14.244611487744093,4.713366254781333,0.0,0.0,0.0,0,0.0,0,0.0
14,14,8,243,4559,505.0,1,780,0.801212121212121,160.0,3687.2362330514084,217.27202351656842,13.77495465811769,4.727225939809498,6.409696969696968,29497.889864411267,0.3373539325020696,1944,1280.0,36472,1738.1761881325474
15,15,0,688,9667,227.0,0,243,0.6759595959595959,160.0,1165.9499867117966,148.91022975520625,18.76375556263175,4.798148093464183,0.0,0.0,0.0,0,0.0,0,0.0
16,16,0,426,6634,322.0,0,688,0.801212121212121,160.0,3261.511444956014,205.34599426920045,14.051859924854911,4.740568960691881,0.0,0.0,0.0,0,0.0,0,0.0
17,17,10,215,4230,334.0,1,426,0.7949494949494949,160.0,2050.6936325139554,171.12165923334788,15.57410190064746,4.8138348181078765,7.949494949494948,20506.936325139555,0.4141054691525946,2150,1600.0,42300,1711.2165923334787
18,18,4,575,8398,300.0,1,242,0.6884848484848485,160.0,1171.028813445197,148.53241195565678,18.762958372590116,4.83896203902974,2.753939393939394,4684.115253780788,0.16478205943317223,2300,640.0,33592,594.1296478226271
19,19,9,464,7032,374.0,1,187,0.6321212121212121,160.0,899.2776936231326,140.91863466261918,20.805262181180506,4.8089716236531155,5.6890909090909085,8093.4992426081935,0.3730718194247145,4176,1440.0,63288,1268.2677119635728
20,20,3,594,8528,354.0,1,215,0.6509090909090909,160.0,1023.3382715644801,145.10185526341192,19.675464437486056,4.759712890997582,1.9527272727272726,3070.0148146934403,0.12564425868287124,1782,480.0,25584,435.30556579023573
21,21,0,424,6537,204.0,0,575,0.7824242424242422,160.0,2743.444936665481,191.57470190517068,14.606749771697563,4.771208585505184,0.0,0.0,0.0,0,0.0,0,0.0
22,22,0,559,8142,255.0,0,464,0.8074747474747475,160.0,2223.0895638912484,175.71581751131748,15.156176380454745,4.79114130148976,0.0,0.0,0.0,0,0.0,0,0.0
23,23,0,257,4714,192.0,0,594,0.801212121212121,160.0,2801.7974067506716,192.8770621997519,14.358249953468299,4.716830651095407,0.0,0.0,0.0,0,0.0,0,0.0
24,24,0,789,10975,307.0,0,424,0.8074747474747475,160.0,2012.5154667921695,170.40377235600664,15.419288044417975,4.746498742434362,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,670,9410,374.0,0,559,0.801212121212121,160.0,2665.4530740218647,188.1706453965836,14.566283389450268,4.76825236855432,0.0,0.0,0.0,0,0.0,0,0.0
26,26,2,700,9811,291.0,1,257,0.7135353535353535,160.0,1249.3535308649407,150.2162903710016,18.34420705710533,4.861297785466696,1.427070707070707,2498.7070617298814,0.08201247542313571,1400,320.0,19622,300.4325807420032
27,27,3,405,6362,327.0,1,198,0.6383838383838383,160.0,967.9415103895477,142.9884159939377,20.408834407464617,4.888593486815897,1.9151515151515148,2903.8245311686433,0.12233183212012463,1215,480.0,19086,428.96524798181315
28,28,1,518,7673,255.0,1,200,0.6446464646464646,160.0,936.6552902911948,142.58941237851712,20.121866075902744,4.683276451455974,0.6446464646464646,936.6552902911948,0.04256497233162313,518,160.0,7673,142.58941237851712
29,29,10,326,5448,256.0,1,215,0.6446464646464646,160.0,1025.3888828770394,145.36088699439932,19.708721284414043,4.769250618032741,6.446464646464646,10253.888828770394,0.41797663520520234,3260,1600.0,54480,1453.6088699439933
30,30,6,261,4698,697.0,1,789,0.7886868686868687,160.0,3781.39398894972,219.72942363630168,13.911207825662764,4.792641304118783,4.732121212121212,22688.36393369832,0.24956200966625697,1566,960.0,28188,1318.37654181781
31,31,0,718,10020,340.0,0,670,0.8137373737373736,160.0,3171.363362185946,201.855620419763,14.045600708218572,4.733378152516337,0.0,0.0,0.0,0,0.0,0,0.0
