,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,5,354,10619,451.0,1,354,0.8137373737373736,130.0,3569.4794082253297,173.10360144807115,29.997587225838846,10.083275164478332,4.068686868686868,17847.39704112665,0.10159051804103977,1770,650.0,53095,865.5180072403557
1,1,4,242,8569,294.0,1,242,0.7886868686868687,131.0,2704.0427186697916,157.31783841954478,35.41180421457074,11.173730242437156,3.1547474747474746,10816.170874679166,0.07334096136448522,968,524.0,34276,629.2713536781791
2,2,1,198,7413,252.0,1,198,0.6884848484848485,131.0,2353.550952185201,149.26112803689375,37.443944430014916,11.886620970632327,0.6884848484848485,2353.550952185201,0.01723559874653278,198,131.0,7413,149.26112803689375
3,3,0,768,18327,313.0,0,768,0.82,128.0,6747.372488974488,225.50627937888785,23.86418166055549,8.785641261685532,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,14989,298.0,0,591,0.8137373737373736,129.0,5356.811394556769,203.21947896088662,25.363134940725757,9.063978670992842,0.0,0.0,0.0,0,0.0,0,0.0
5,5,0,517,13601,192.0,0,517,0.82,129.0,4782.424163939249,193.48846540875783,26.309138610707226,9.250336874157156,0.0,0.0,0.0,0,0.0,0,0.0
6,6,0,587,14961,221.0,0,587,0.8137373737373736,129.0,5273.463107672866,201.79872119550097,25.488279399499685,8.98375316468972,0.0,0.0,0.0,0,0.0,0,0.0
7,7,4,335,10342,324.0,1,335,0.82,131.0,3398.593448288793,170.2266451564801,30.87302063256602,10.145055069518785,3.28,13594.373793155171,0.08077749331001262,1340,524.0,41368,680.9065806259204
8,8,10,154,6603,188.0,1,154,0.6446464646464646,131.0,1967.5432954007854,141.31061453282192,42.87934921305389,12.776255164940165,6.446464646464646,19675.432954007854,0.16035452239881773,1540,1310.0,66030,1413.106145328219
9,9,10,187,7371,342.0,1,354,0.82,130.0,3551.0225276013484,172.61105296214362,30.010826694011804,10.031137083619628,8.2,35510.22527601349,0.20423709475218796,1870,1300.0,73710,1726.1105296214362
10,10,10,200,7630,469.0,1,187,0.6696969696969697,110.0,2269.0873085278067,145.55099163209326,39.41916211098204,12.134156730095222,6.696969696969697,22690.873085278068,0.16883994006259476,2000,1100.0,76300,1455.5099163209325
11,11,0,673,16537,398.0,0,200,0.7072727272727273,131.0,2351.3299513182315,149.41126178844561,38.15221333792171,11.756649756591157,0.0,0.0,0.0,0,0.0,0,0.0
12,12,0,620,15535,215.0,0,673,0.82,128.0,5971.791559531548,212.76719048914117,24.573309026840477,8.873390133033503,0.0,0.0,0.0,0,0.0,0,0.0
13,13,0,780,18473,254.0,0,620,0.82,129.0,5593.329231978842,206.765178231548,25.05695132781546,9.021498761256195,0.0,0.0,0.0,0,0.0,0,0.0
14,14,6,243,8580,505.0,1,780,0.82,128.0,6757.4830851774805,227.05171436592113,23.6844729312185,8.663439852791642,4.92,40544.89851106488,0.14188800267546667,1458,768.0,51480,1362.3102861955267
15,15,0,688,16820,227.0,0,243,0.7886868686868687,131.0,2714.487978269013,157.3383362957618,35.308888812927854,11.170732420860137,0.0,0.0,0.0,0,0.0,0,0.0
16,16,0,426,11939,322.0,0,688,0.82,128.0,6090.234166136043,214.6796022334224,24.44800514141647,8.85208454380239,0.0,0.0,0.0,0,0.0,0,0.0
17,17,10,215,7879,334.0,1,426,0.82,130.0,4095.747292156626,181.8951498781958,28.026008980837954,9.614430263278464,8.2,40957.47292156626,0.21308910033331535,2150,1300.0,78790,1818.951498781958
18,18,0,575,14662,300.0,0,242,0.801212121212121,131.0,2688.402458591021,157.29041064948254,35.63172904530948,11.109101068557939,0.0,0.0,0.0,0,0.0,0,0.0
19,19,10,464,12681,374.0,1,187,0.6822222222222221,109.0,2286.2515883362803,146.533411322728,39.45858664840208,12.225944322653906,6.822222222222221,22862.5158833628,0.16757235604477927,4640,1090.0,126810,1465.3341132272799
20,20,6,594,15049,354.0,1,215,0.7385858585858585,131.0,2430.3361080596715,152.4334251436946,36.650535047438716,11.303888874696145,4.431515151515151,14582.016648358029,0.10874471526018853,3564,786.0,90294,914.6005508621676
21,21,1,424,11902,204.0,1,575,0.8137373737373736,129.0,5160.702998400871,200.63288071070698,25.499358791123978,8.97513564939282,0.8137373737373736,5160.702998400871,0.022826733489627066,424,129.0,11902,200.63288071070698
22,22,0,559,14384,255.0,0,464,0.8137373737373736,130.0,4320.131162276456,185.78619257415858,27.329872512962112,9.310627504906154,0.0,0.0,0.0,0,0.0,0,0.0
23,23,0,257,8935,192.0,0,594,0.82,129.0,5360.464623587827,203.0238169097137,25.335043512347642,9.024351218161325,0.0,0.0,0.0,0,0.0,0,0.0
24,24,0,789,18660,307.0,0,424,0.8137373737373736,130.0,3996.6637713133337,180.67014784996772,28.072863527489833,9.426093800267296,0.0,0.0,0.0,0,0.0,0,0.0
25,25,0,670,16481,374.0,0,559,0.82,129.0,5102.5803737081615,198.81820610238756,25.732775572387713,9.128050757975243,0.0,0.0,0.0,0,0.0,0,0.0
26,26,6,700,16994,291.0,1,257,0.82,131.0,2780.34338204244,159.26997724336877,34.76910890601405,10.818456739464748,4.92,16682.060292254642,0.11362417086047916,4200,786.0,101964,955.6198634602126
27,27,7,405,11608,327.0,1,198,0.7072727272727273,131.0,2353.7370819791236,149.4302229679873,37.927184806606896,11.887561020096584,4.950909090909091,16476.159573853864,0.12063965047911349,2835,917.0,81256,1046.0115607759112
