,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,0,354,5095,451.0,0,354,0.7573737373737373,70.0,1505.4444109387541,164.29556540843842,14.394973119347553,4.252667827510605,0.0,0.0,0.0,0,0.0,0,0.0
1,1,10,242,4075,294.0,1,242,0.6884848484848485,70.0,1127.445052316738,150.413938172428,16.84094876827893,4.658863852548504,6.884848484848485,11274.45052316738,0.4644397104329463,2420,700.0,40750,1504.1393817242802
2,2,10,198,3689,252.0,1,198,0.6133333333333333,70.0,971.1814450732138,145.01287917929164,18.63222292387651,4.90495679329906,6.133333333333333,9711.814450732138,0.4411377041241598,1980,700.0,36890,1450.1287917929164
3,3,0,768,9094,313.0,0,768,0.7698989898989899,69.0,2895.1897353255395,219.95053655259605,11.841400776898999,3.7697783012051294,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,7374,298.0,0,591,0.7636363636363634,70.0,2290.712577641995,196.48928712249057,12.47822535953489,3.875994209208113,0.0,0.0,0.0,0,0.0,0,0.0
5,5,10,517,6611,192.0,1,517,0.7824242424242422,70.0,2050.679868134142,185.20611027949508,12.78730853799593,3.966498777822325,7.8242424242424224,20506.79868134142,0.5455091504684869,5170,700.0,66110,1852.0611027949508
6,6,0,587,7335,221.0,0,587,0.7636363636363634,70.0,2277.4436026494905,195.9421605296814,12.496857984702448,3.8798017080911253,0.0,0.0,0.0,0,0.0,0,0.0
7,7,10,335,4899,324.0,1,335,0.776161616161616,70.0,1450.0006826856747,161.22392933636502,14.624335053734146,4.32836024682291,7.7616161616161605,14500.006826856748,0.4999032555602057,3350,700.0,48990,1612.2392933636502
8,8,3,154,3241,188.0,1,154,0.5507070707070707,70.0,783.5604504287187,138.32280068940082,21.047775411132562,5.088054872913758,1.652121212121212,2350.6813512861563,0.12757889405691697,462,210.0,9723,414.96840206820247
9,9,10,187,3561,342.0,1,354,0.776161616161616,70.0,1515.950250678015,163.73664097098134,14.3461682173006,4.282345340898347,7.7616161616161605,15159.50250678015,0.5052748450619435,1870,700.0,35610,1637.3664097098135
10,10,10,200,3674,469.0,1,187,0.6008080808080807,70.0,914.2529648746,143.45676508722775,19.04735479136722,4.889053288099466,6.008080808080807,9142.529648746,0.44257267227808694,2000,700.0,36740,1434.5676508722775
11,11,3,673,8156,398.0,1,200,0.6258585858585858,70.0,959.3863804738016,145.0686915265618,18.372796848451383,4.796931902369008,1.8775757575757575,2878.159141421405,0.1353215819608918,2019,210.0,24468,435.2060745796854
12,12,5,620,7591,215.0,1,673,0.7698989898989899,69.0,2565.5733054759708,207.19895324502443,12.118943413019934,3.812144584659689,3.8494949494949493,12827.866527379854,0.2837984408213766,3100,345.0,37955,1035.994766225122
13,13,1,780,9143,254.0,1,620,0.7886868686868687,69.0,2402.5158465945347,198.50688962989025,12.243867645962698,3.875025559023443,0.7886868686868687,2402.5158465945347,0.055838635014563466,780,69.0,9143,198.50688962989025
14,14,10,243,4093,505.0,1,780,0.7886868686868687,69.0,2946.6257367283306,219.71663651692282,11.72228446818461,3.77772530349786,7.886868686868686,29466.257367283306,0.5727683208254144,2430,690.0,40930,2197.1663651692284
15,15,0,688,8247,227.0,0,243,0.6884848484848485,70.0,1132.8671357984074,150.4635281429803,16.84493904867587,4.6620046740675205,0.0,0.0,0.0,0,0.0,0,0.0
16,16,0,426,5747,322.0,0,688,0.7886868686868687,69.0,2631.8050993048905,207.46050568572124,11.987799068533654,3.8252981094547827,0.0,0.0,0.0,0,0.0,0,0.0
17,17,10,215,3820,334.0,1,426,0.7824242424242422,70.0,1752.764608581236,172.99127191005834,13.49103837761316,4.114470912162526,7.8242424242424224,17527.64608581236,0.5258905518636651,2150,700.0,38200,1729.9127191005834
18,18,4,575,7217,300.0,1,242,0.6696969696969697,70.0,1093.3755491566344,150.6412603870402,16.78642454917725,4.518080781638985,2.6787878787878787,4373.502196626538,0.1915646473093134,2300,280.0,28868,602.5650415481608
19,19,10,464,6138,374.0,1,187,0.5820202020202019,70.0,916.7380599224296,144.59792011370243,18.980258342938892,4.902342566430105,5.820202020202019,9167.380599224296,0.4413729455466845,4640,700.0,61380,1445.9792011370243
20,20,4,594,7351,354.0,1,215,0.6571717171717171,70.0,1035.1770640243674,146.96969486868142,17.76810675920068,4.814777041973802,2.6286868686868683,4140.7082560974695,0.17976004784945318,2376,280.0,29404,587.8787794747257
21,21,6,424,5754,204.0,1,575,0.7636363636363634,70.0,2236.716179537473,194.2970962417306,12.55240147687999,3.8899411818043013,4.58181818181818,13420.297077224839,0.33374716133170645,2544,420.0,34524,1165.7825774503835
22,22,2,559,7013,255.0,1,464,0.7636363636363634,70.0,1867.3467698344582,179.08924782755457,13.230216584629197,4.024454245332884,1.527272727272727,3734.6935396689164,0.10753067356317635,1118,140.0,14026,358.17849565510915
23,23,8,257,4236,192.0,1,594,0.7824242424242422,70.0,2308.1970522743795,195.51826796902358,12.376775660346041,3.885853623357541,6.259393939393938,18465.576418195036,0.44546430995093783,2056,560.0,33888,1564.1461437521887
24,24,0,789,9319,307.0,0,424,0.7636363636363634,70.0,1735.8742353175414,173.60906948833252,13.571125150855657,4.09404300782439,0.0,0.0,0.0,0,0.0,0,0.0
25,25,3,670,8120,374.0,1,559,0.7824242424242422,70.0,2190.3876691007235,190.83209807803976,12.54702671986743,3.9184037014324216,2.3472727272727267,6571.163007302171,0.16566144354905224,2010,210.0,24360,572.4962942341193
26,26,10,700,8365,291.0,1,257,0.6884848484848485,70.0,1183.835773185429,152.69671286852812,16.48573314541847,4.606364876207895,6.884848484848485,11838.357731854288,0.4697329535921229,7000,700.0,83650,1526.9671286852813
27,27,10,405,5583,327.0,1,198,0.6258585858585858,70.0,953.8115745481268,144.68816664472138,18.467991352120944,4.817230174485489,6.258585858585858,9538.115745481267,0.44917126652667194,4050,700.0,55830,1446.8816664472138
28,28,10,518,6626,255.0,1,200,0.6133333333333333,70.0,957.7104517551254,145.32281804156332,18.434787093996032,4.788552258775627,6.133333333333333,9577.104517551254,0.45186128535170145,5180,700.0,66260,1453.2281804156332
29,29,10,326,4818,256.0,1,215,0.6383838383838383,70.0,1037.4515786206193,147.41937376872457,17.856275687519428,4.825356179630788,6.383838383838382,10374.515786206193,0.4484148523083136,3260,700.0,48180,1474.1937376872456
30,30,10,261,4239,697.0,1,789,0.7698989898989899,69.0,2976.1162884666974,223.04161341609438,11.811687066117543,3.7720105050274997,7.698989898989899,29761.162884666974,0.5736360955888624,2610,690.0,42390,2230.416134160944
31,31,0,718,8503,340.0,0,670,0.7698989898989899,69.0,2553.8673368501118,206.67804322159776,12.120532975078872,3.811742293806137,0.0,0.0,0.0,0,0.0,0,0.0
32,32,0,785,9224,150.0,0,700,0.7886868686868687,69.0,2672.235472127637,209.18627846563308,11.95099511763613,3.817479245896624,0.0,0.0,0.0,0,0.0,0,0.0
33,33,0,975,11005,150.0,0,405,0.7573737373737373,70.0,1672.073406743121,171.30567604217626,13.785691994075753,4.128576312945978,0.0,0.0,0.0,0,0.0,0,0.0
34,34,0,670,8038,183.0,0,518,0.7824242424242422,70.0,2057.384707160198,185.3774603611934,12.791654632617888,3.9717851489579115,0.0,0.0,0.0,0,0.0,0,0.0
35,35,10,457,6046,384.0,1,326,0.776161616161616,70.0,1423.4596233983814,159.9053225446939,14.779525805997407,4.366440562571722,7.7616161616161605,14234.596233983813,0.49554353199525697,4570,700.0,60460,1599.053225446939
36,36,0,802,9431,164.0,0,768,0.7886868686868687,69.0,2878.9810734390685,218.0463736245861,11.706268612287882,3.7486732727071206,0.0,0.0,0.0,0,0.0,0,0.0
37,37,0,740,8753,175.0,0,673,0.7886868686868687,69.0,2549.3281766868226,205.57023343839003,11.986650534602765,3.788006206072545,0.0,0.0,0.0,0,0.0,0,0.0
