,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,2,354,7958,451.0,1,354,0.7949494949494949,124.0,2658.1523041374485,162.81554834417238,22.48219315345419,7.508904813947595,1.5898989898989897,5316.304608274897,0.05412568128371278,708,248.0,15916,325.63109668834477
1,1,9,242,6237,294.0,1,242,0.6884848484848485,124.0,1849.278221254778,149.6953514298102,25.776419540989593,7.641645542375115,6.196363636363636,16643.503991293,0.23933466152424296,2178,1116.0,56133,1347.2581628682917
2,2,0,198,5512,252.0,0,198,0.6759595959595959,124.0,1549.0330724500996,143.34691997125418,27.841404036067264,7.823399355808584,0.0,0.0,0.0,0,0.0,0,0.0
3,3,0,768,14414,313.0,0,768,0.801212121212121,124.0,5390.805772843136,216.33023711322926,18.76899974452105,7.019278350056166,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,11631,298.0,0,591,0.7949494949494949,124.0,4194.300226455888,194.0285602610521,19.681526749756376,7.096954697894904,0.0,0.0,0.0,0,0.0,0,0.0
5,5,1,517,10373,192.0,1,517,0.801212121212121,124.0,3688.2188391463988,183.07302570729996,20.065265549293336,7.133885568948547,0.801212121212121,3688.2188391463988,0.028485499579534636,517,124.0,10373,183.07302570729996
6,6,0,587,11537,221.0,0,587,0.7949494949494949,124.0,4157.064577060965,193.7556231666462,19.65567424992303,7.08188173264219,0.0,0.0,0.0,0,0.0,0,0.0
7,7,6,335,7588,324.0,1,335,0.801212121212121,124.0,2569.0009169040923,160.15652747839408,22.652141609149503,7.668659453445051,4.807272727272727,15414.005501424554,0.15899438143659494,2010,744.0,45528,960.9391648703645
8,8,7,154,4857,188.0,1,154,0.607070707070707,124.0,1272.5272506366618,137.34863338429076,31.54191124278593,8.26316396517313,4.249494949494949,8907.690754456633,0.17214786813120203,1078,868.0,33999,961.4404336900353
9,9,10,187,5297,342.0,1,354,0.801212121212121,124.0,2670.4481226341504,161.84535376161696,22.33470045367369,7.54363876450325,8.01212121212121,26704.481226341504,0.26938232425835623,1870,1240.0,52970,1618.4535376161696
