,origin,destination,aircraft_number,distances,doc,demand,revenue,active_arcs,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,CD1,CD1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1,CD1,CD2,6.0,355,6056.0,451.0,18720.0,1,0.7135353535353535,92.0,1203.2954094170752,163.1801921745654,8.529930525546577,3.389564533569226,4.281212121212121,7219.772456502451,0.37581307511480644,2130.0,552.0,36336.0,979.0811530473925
2,CD1,CD3,4.0,243,12350.0,294.0,46800.0,1,0.6321212121212121,92.0,824.4902507048196,149.86542134443613,10.16726282197454,3.392963994670039,2.5284848484848483,3297.9610028192783,0.2502910282694418,972.0,368.0,49400.0,599.4616853777445
3,CD1,CD4,4.0,198,6666.0,252.0,28080.0,1,0.5945454545454545,92.0,739.186020297959,144.27315497827658,11.225851411540523,3.7332627287775706,2.378181818181818,2956.744081191836,0.22747620749028574,792.0,368.0,26664.0,577.0926199131063
4,CD1,CD5,5.0,768,16569.0,313.0,28080.0,1,0.6947474747474747,92.0,2412.4738562624043,226.33590182079763,7.192248086639455,3.141242000341672,3.4737373737373733,12062.369281312021,0.33793498201300093,3840.0,460.0,82845.0,1131.679509103988
5,CD1,CD6,4.0,591,17596.0,298.0,37440.0,1,0.7197979797979797,92.0,1891.0981922505634,198.0103686635535,7.444970921825632,3.199827736464574,2.8791919191919186,7564.392769002254,0.265398176729805,2364.0,368.0,70384.0,792.041474654214
6,CD1,CD7,3.0,517,11925.0,192.0,28080.0,1,0.7072727272727273,92.0,1672.1651477816295,187.4471309333418,7.6897863192931695,3.234361987972204,2.121818181818182,5016.495443344888,0.19692333069054155,1551.0,276.0,35775.0,562.3413928000255
7,CD1,CD8,3.0,589,8776.0,221.0,18720.0,1,0.7197979797979797,92.0,1885.0476551084323,197.7196331429891,7.450329535072929,3.2004204670771346,2.159393939393939,5655.142965325297,0.19901176794811976,1767.0,276.0,26328.0,593.1588994289673
8,CD1,CD9,5.0,336,5894.0,324.0,18720.0,1,0.7010101010101009,92.0,1119.1664287832252,161.6852232456886,8.773626166769558,3.330852466616742,3.5050505050505043,5595.832143916126,0.31869786174053616,1680.0,460.0,29470.0,808.426116228443
9,CD1,CD10,3.0,154,7940.0,188.0,37440.0,1,0.5319191919191919,92.0,611.962793479562,138.19876702081677,12.890169461358647,3.9737843732439093,1.5957575757575757,1835.888380438686,0.16028079923481892,462.0,276.0,23820.0,414.5963010624503
10,CD2,CD1,6.0,355,6096.0,451.0,18720.0,1,0.7010101010101009,92.0,1161.1240415509856,164.42596592612404,8.588356565296113,3.270771948030945,4.206060606060605,6966.744249305913,0.38946239325172405,2130.0,552.0,36576.0,986.5557955567442
11,CD2,CD2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
12,CD2,CD3,5.0,188,8688.0,342.0,37440.0,1,0.5820202020202019,92.0,710.3520001045848,142.99507860421008,11.55402488606316,3.778468085662685,2.9101010101010094,3551.760000522924,0.28094337038651185,940.0,460.0,43440.0,714.9753930210504
13,CD2,CD4,7.0,200,4470.0,469.0,18720.0,1,0.607070707070707,92.0,705.3831283048842,143.50951378757753,11.176241424323583,3.526915641524421,4.249494949494949,4937.681898134189,0.4213737819357578,1400.0,644.0,31290.0,1004.5665965130427
14,CD2,CD5,6.0,672,14529.0,398.0,28080.0,1,0.7260606060606059,92.0,2168.7595077901033,208.32439199337583,7.207279507707032,3.2273206961162253,4.3563636363636355,13012.55704674062,0.39470594669866077,4032.0,552.0,87174.0,1249.946351960255
15,CD2,CD6,3.0,620,9200.0,215.0,18720.0,1,0.7072727272727273,92.0,2003.8481027210298,202.85191447236008,7.420549051993429,3.232013068904887,2.121818181818182,6011.544308163089,0.1970664479850565,1860.0,276.0,27600.0,608.5557434170803
16,CD2,CD7,4.0,781,11130.0,254.0,18720.0,1,0.7135353535353535,92.0,2489.108492267678,226.66511077636036,7.125868357707857,3.187078735297923,2.854141414141414,9956.433969070711,0.26645982658089945,3124.0,368.0,44520.0,906.6604431054415
17,CD2,CD8,7.0,243,2482.0,505.0,9360.0,1,0.6321212121212121,92.0,847.6760914339703,149.9331888888368,10.217480176199148,3.488378977094528,4.424848484848485,5933.732640037792,0.4260287635592103,1701.0,644.0,17374.0,1049.5323222218576
18,CD2,CD9,3.0,690,5038.0,227.0,9360.0,1,0.7072727272727273,92.0,2199.8879396349794,214.01707340444798,7.302553201557031,3.1882433907753325,2.121818181818182,6599.663818904938,0.19977186722105245,2070.0,276.0,15114.0,642.051220213344
19,CD2,CD10,5.0,427,10401.0,322.0,28080.0,1,0.7010101010101009,92.0,1370.8840533838124,175.20063481201024,8.121691524006389,3.2105012959808255,3.5050505050505043,6854.420266919062,0.3306447999920964,2135.0,460.0,52005.0,876.0031740600512
20,CD3,CD1,4.0,243,12315.0,294.0,46800.0,1,0.6383838383838383,92.0,827.0630105800402,149.66591552183934,10.13716575330045,3.4035514838684784,2.553535353535353,3308.252042320161,0.24951244343803003,972.0,368.0,49260.0,598.6636620873574
21,CD3,CD2,5.0,188,8724.0,342.0,37440.0,1,0.5945454545454545,92.0,683.8849778051241,141.90054981104555,11.60552988265351,3.6376860521549155,2.9727272727272727,3419.4248890256204,0.29181615556271195,940.0,460.0,43620.0,709.5027490552277
22,CD3,CD3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
23,CD3,CD4,5.0,215,9196.0,334.0,37440.0,1,0.6383838383838383,92.0,756.0101169825001,144.99809467387152,10.696733338126199,3.5163261255000005,3.191919191919191,3780.0505849125007,0.3018876864650893,1075.0,460.0,45980.0,724.9904733693576
24,CD3,CD5,4.0,574,25800.0,300.0,56160.0,1,0.7197979797979797,92.0,1839.3186275623925,195.53634564355454,7.491421508883665,3.2043878528961542,2.8791919191919186,7357.27451024957,0.26502049255355176,2296.0,368.0,103200.0,782.1453825742182
25,CD3,CD6,5.0,463,18270.0,374.0,46800.0,1,0.7197979797979797,92.0,1507.2051706578934,179.39818062554278,7.893745492789521,3.2553027444014977,3.598989898989898,7536.025853289467,0.3260942659510197,2315.0,460.0,91350.0,896.9909031277139
26,CD3,CD7,5.0,595,8872.0,354.0,18720.0,1,0.7072727272727273,92.0,1904.6336931543392,198.98861141015544,7.456974367172237,3.2010650305114945,3.536363636363636,9523.168465771696,0.33161949187715334,2975.0,460.0,44360.0,994.9430570507773
27,CD3,CD8,3.0,425,10254.0,204.0,28080.0,1,0.7197979797979797,92.0,1413.3725074763172,173.06396114744308,8.044634416211112,3.325582370532511,2.159393939393939,4240.117522428952,0.1915217439730354,1275.0,276.0,30762.0,519.1918834423293
28,CD3,CD9,4.0,561,25410.0,255.0,56160.0,1,0.7072727272727273,92.0,1802.3430572196137,193.9580717463138,7.549085540271136,3.212732722316602,2.829090909090909,7209.372228878455,0.2643321186378693,2244.0,368.0,101640.0,775.8322869852552
29,CD3,CD10,3.0,258,5054.0,192.0,18720.0,1,0.6571717171717171,92.0,889.9375794363806,150.561205545831,9.79806758487324,3.4493704629317077,1.9715151515151512,2669.812738309142,0.18464857346433936,774.0,276.0,15162.0,451.683616637493
30,CD4,CD1,4.0,198,6669.0,252.0,28080.0,1,0.607070707070707,92.0,701.1914791209806,143.17163070699658,11.231534352460441,3.5413711066716194,2.428282828282828,2804.7659164839224,0.23980216179752756,792.0,368.0,26676.0,572.6865228279863
31,CD4,CD2,7.0,200,4514.0,469.0,18720.0,1,0.5945454545454545,92.0,724.8210232603232,144.00521174923225,11.289069653681166,3.6241051163016156,4.161818181818181,5073.747162822262,0.4100735863738231,1400.0,644.0,31598.0,1008.0364822446257
32,CD4,CD3,5.0,215,9220.0,334.0,37440.0,1,0.6195959595959595,92.0,791.4965522389305,146.30934110583073,10.7247651118696,3.6813793127392116,3.0979797979797974,3957.482761194652,0.2883526712964786,1075.0,460.0,46100.0,731.5467055291537
33,CD4,CD4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
34,CD4,CD5,4.0,788,22496.0,307.0,37440.0,1,0.7010101010101009,92.0,2490.781701416914,228.466776544088,7.137846710842949,3.1608904840316168,2.8040404040404034,9963.126805667656,0.2686674693088363,3152.0,368.0,89984.0,913.867106176352
35,CD4,CD6,5.0,670,14499.0,374.0,28080.0,1,0.7260606060606059,92.0,2165.9812803219265,208.04984774190083,7.2139506731685445,3.2328078810775023,3.630303030303029,10829.906401609633,0.328363329320434,3350.0,460.0,72495.0,1040.2492387095042
36,CD4,CD7,4.0,700,20320.0,291.0,37440.0,1,0.7072727272727273,92.0,2248.32602269895,214.70619246531717,7.258499435532582,3.2118943181413573,2.829090909090909,8993.3040907958,0.26440111753072376,2800.0,368.0,81280.0,858.8247698612687
37,CD4,CD8,5.0,406,13320.0,327.0,37440.0,1,0.7197979797979797,92.0,1343.5421810777275,171.14379294514745,8.203603807730522,3.309217194772728,3.598989898989898,6717.710905388638,0.3207814707843166,2030.0,460.0,66600.0,855.7189647257372
38,CD4,CD9,4.0,519,8040.0,255.0,18720.0,1,0.7072727272727273,92.0,1684.4129155377198,188.71669176203753,7.746578861323258,3.245496947086165,2.829090909090909,6737.651662150879,0.26166360990405535,2076.0,368.0,32160.0,754.8667670481501
39,CD4,CD10,4.0,326,8721.0,256.0,28080.0,1,0.7010101010101009,92.0,1115.9983604648505,160.39847054136726,8.917897536333179,3.423307854186658,2.8040404040404034,4463.993441859402,0.24807247354881104,1304.0,368.0,34884.0,641.593882165469
40,CD5,CD1,5.0,768,16410.0,313.0,28080.0,1,0.7135353535353535,92.0,2426.087279430294,224.61231112932572,7.122722928721251,3.1589678117581954,3.567676767676767,12130.43639715147,0.3360387386451793,3840.0,460.0,82050.0,1123.0615556466287
41,CD5,CD2,6.0,672,14685.0,398.0,28080.0,1,0.7072727272727273,92.0,2136.035914622943,210.37455766411566,7.285456793265479,3.178624872950808,4.243636363636364,12816.215487737658,0.40075275365167295,4032.0,552.0,88110.0,1262.247345984694
42,CD5,CD3,4.0,574,25866.0,300.0,56160.0,1,0.7072727272727273,92.0,1840.176164853127,195.87010213825857,7.510899265074592,3.205881820301615,2.829090909090909,7360.704659412508,0.26489699081523227,2296.0,368.0,103464.0,783.4804085530343
43,CD5,CD4,4.0,788,22360.0,307.0,37440.0,1,0.7135353535353535,92.0,2488.310215603431,227.5457257964134,7.094735650296816,3.157754080715014,2.854141414141414,9953.240862413724,0.26893432021624214,3152.0,368.0,89440.0,910.1829031856536
44,CD5,CD5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
45,CD5,CD6,9.0,261,7614.0,697.0,28080.0,1,0.6759595959595959,92.0,891.0000346309707,151.21517975723845,9.725791997834833,3.4137932361339876,6.083636363636363,8019.000311678737,0.5597187274748316,2349.0,828.0,68526.0,1360.936617815146
46,CD5,CD7,5.0,720,20736.0,340.0,37440.0,1,0.7072727272727273,92.0,2282.5970629412254,217.47854179269186,7.200447718106561,3.17027369852948,3.536363636363636,11412.985314706128,0.3348403512846022,3600.0,460.0,103680.0,1087.3927089634592
47,CD5,CD8,2.0,784,16863.0,150.0,28080.0,1,0.6947474747474747,92.0,2461.615851126499,228.73627000622827,7.170260039856111,3.1398161366409423,1.3894949494949493,4923.231702252998,0.13523537846640982,1568.0,184.0,33726.0,457.47254001245653
48,CD5,CD9,2.0,977,26832.0,150.0,37440.0,1,0.7197979797979797,92.0,3097.2976303110927,254.14882875068858,6.86677715203891,3.1702125182303917,1.4395959595959593,6194.595260622185,0.1339387252784547,1954.0,184.0,53664.0,508.29765750137716
49,CD5,CD10,3.0,670,14649.0,183.0,28080.0,1,0.7072727272727273,92.0,2129.9331618643055,210.0783895821772,7.289297632096189,3.179004719200456,2.121818181818182,6389.799485592916,0.20035243467350322,2010.0,276.0,43947.0,630.2351687465316
50,CD6,CD1,4.0,591,17712.0,298.0,37440.0,1,0.7072727272727273,92.0,1917.2048994209101,198.56552792950808,7.493266364620641,3.244001521862792,2.829090909090909,7668.8195976836405,0.2617842320306642,2364.0,368.0,70848.0,794.2621117180323
51,CD6,CD2,3.0,620,9078.0,215.0,18720.0,1,0.7260606060606059,92.0,2012.5149149010574,200.83649650661292,7.322307573003157,3.245991798227512,2.1781818181818178,6037.544744703172,0.196217789483683,1860.0,276.0,27234.0,602.5094895198388
52,CD6,CD3,5.0,463,18445.0,374.0,46800.0,1,0.7010101010101009,92.0,1491.553929260034,180.69398981170326,7.967732747958993,3.2214987673002895,3.5050505050505043,7457.76964630017,0.3295160531051652,2315.0,460.0,92225.0,903.4699490585162
53,CD6,CD4,5.0,670,14757.0,374.0,28080.0,1,0.7072727272727273,92.0,2139.731456615904,211.06264384486272,7.342055933985079,3.19362903972523,3.536363636363636,10698.65728307952,0.3323916289837086,3350.0,460.0,73785.0,1055.3132192243136
54,CD6,CD5,9.0,261,7662.0,697.0,28080.0,1,0.6634343434343433,92.0,889.274070935976,151.76802132137917,9.785866342106935,3.4071803484137013,5.970909090909089,8003.466638423784,0.5608050677096408,2349.0,828.0,68958.0,1365.9121918924125
55,CD6,CD6,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
56,CD6,CD7,5.0,459,29248.0,384.0,74880.0,1,0.7010101010101009,92.0,1465.6972065916877,179.98591945344904,7.965755282688777,3.193240101506945,3.5050505050505043,7328.486032958439,0.3324321144479519,2295.0,460.0,146240.0,899.9295972672452
57,CD6,CD8,3.0,802,22836.0,164.0,37440.0,1,0.7010101010101009,92.0,2533.812297103399,230.55527949656388,7.119598433714028,3.159366953994263,2.1030303030303026,7601.436891310197,0.20159777088417452,2406.0,276.0,68508.0,691.6658384896916
58,CD6,CD9,3.0,741,5325.0,175.0,9360.0,1,0.7135353535353535,92.0,2369.1123551252754,220.84525898208676,7.186449868100218,3.1971826654862014,2.1406060606060606,7107.337065375827,0.199213308080885,2223.0,276.0,15975.0,662.5357769462603
59,CD6,CD10,3.0,463,3689.0,171.0,9360.0,1,0.7010101010101009,92.0,1491.553929260034,180.69398981170326,7.967732747958993,3.2214987673002895,2.1030303030303026,4474.661787780102,0.1977096318630991,1389.0,276.0,11067.0,542.0819694351098
60,CD7,CD1,3.0,517,11910.0,192.0,28080.0,1,0.7197979797979797,92.0,1674.4972405173019,187.2594279194158,7.6797225648998015,3.23887280564275,2.159393939393939,5023.491721551905,0.1966490731654315,1551.0,276.0,35730.0,561.7782837582474
61,CD7,CD2,4.0,781,11246.0,254.0,18720.0,1,0.6947474747474747,92.0,2443.0249601471423,229.0475102275923,7.200736683077555,3.128072932326687,2.7789898989898987,9772.09984058857,0.2714861403424803,3124.0,368.0,44984.0,916.1900409103692
62,CD7,CD3,5.0,595,8818.0,354.0,18720.0,1,0.7197979797979797,92.0,1929.6274550298604,197.80492931770826,7.410572228388832,3.243071352991362,3.598989898989898,9648.137275149302,0.32732414533673493,2975.0,460.0,44090.0,989.0246465885413
63,CD7,CD4,4.0,700,20040.0,291.0,37440.0,1,0.7260606060606059,92.0,2258.776493110846,212.37448799197418,7.15734290517773,3.2268235615869227,2.9042424242424234,9035.105972443384,0.2631778375541283,2800.0,368.0,80160.0,849.4979519678967
64,CD7,CD5,5.0,720,20516.0,340.0,37440.0,1,0.7260606060606059,92.0,2316.9671320511957,215.07479033833368,7.124876972441713,3.2180099056266607,3.630303030303029,11584.835660255978,0.3298733036924035,3600.0,460.0,102580.0,1075.3739516916685
65,CD7,CD6,5.0,459,29072.0,384.0,74880.0,1,0.7197979797979797,92.0,1499.6165696524963,178.84780435065827,7.918234170872848,3.2671384959749377,3.598989898989898,7498.082848262482,0.324912935338291,2295.0,460.0,145360.0,894.2390217532914
66,CD7,CD7,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
67,CD7,CD8,1.0,1020,28148.0,55.0,37440.0,1,0.7072727272727273,92.0,3212.985551861132,262.7288582492514,6.899471880591236,3.1499858351579726,0.7072727272727273,3212.985551861132,0.06739938618363406,1020.0,92.0,28148.0,262.7288582492514
68,CD7,CD9,2.0,421,6886.0,144.0,18720.0,1,0.7010101010101009,92.0,1369.7654985484342,174.42221468098666,8.178818984920058,3.253599759022409,1.4020202020202017,2739.5309970968683,0.13050597953116397,842.0,184.0,13772.0,348.8444293619733
69,CD7,CD10,2.0,375,6294.0,99.0,18720.0,1,0.7135353535353535,92.0,1260.480076515255,165.95842312042635,8.392572406354963,3.3612802040406797,1.427070707070707,2520.96015303051,0.12632514928185368,750.0,184.0,12588.0,331.9168462408527
70,CD8,CD1,3.0,589,8864.0,221.0,18720.0,1,0.7072727272727273,92.0,1891.6422544892755,199.03610039729008,7.526053863547678,3.211616730881622,2.121818181818182,5674.926763467826,0.1983179777356329,1767.0,276.0,26592.0,597.1083011918703
71,CD8,CD2,7.0,243,2475.0,505.0,9360.0,1,0.6383838383838383,92.0,848.2926131511069,149.8730516842046,10.186737480625636,3.4909161035024976,4.468686868686868,5938.048292057749,0.425719134569417,1701.0,644.0,17325.0,1049.111361789432
72,CD8,CD3,3.0,425,10362.0,204.0,28080.0,1,0.7010101010101009,92.0,1363.1012877896808,174.88575628649892,8.129348952120614,3.2072971477404253,2.1030303030303026,4089.303863369042,0.19858507210006576,1275.0,276.0,31086.0,524.6572688594968
73,CD8,CD4,5.0,406,13376.0,327.0,37440.0,1,0.7010101010101009,92.0,1307.6930377058547,172.04845148349395,8.236693100011998,3.220918812083386,3.5050505050505043,6538.465188529273,0.329575385415354,2030.0,460.0,66880.0,860.2422574174698
74,CD8,CD5,2.0,784,16743.0,150.0,28080.0,1,0.7135353535353535,92.0,2496.1577702046798,227.0896151628834,7.119820511054851,3.1838747068937243,1.427070707070707,4992.3155404093595,0.1333639865394841,1568.0,184.0,33486.0,454.1792303257668
