,origin,destination,aircraft_number,distances,doc,demand,revenue,active_arcs,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,CD1,CD1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1,CD1,CD2,6.0,355,6302.0,451.0,18720.0,1,0.6822222222222221,92.0,1268.8553981901355,164.67067579661654,8.877324768247304,3.5742405582820718,4.093333333333332,7613.132389140813,0.3441083686213058,2130.0,552.0,37812.0,988.0240547796992
2,CD1,CD3,4.0,243,12680.0,294.0,46800.0,1,0.6321212121212121,92.0,916.7628027059144,149.26815782424845,10.43988339931486,3.7726864308885366,2.5284848484848483,3667.0512108236576,0.21733868956978736,972.0,368.0,50720.0,597.0726312969938
3,CD1,CD4,4.0,198,6966.0,252.0,28080.0,1,0.5507070707070707,92.0,789.4339860862484,145.7798225851092,11.730081706991838,3.9870403337689315,2.202828282828283,3157.7359443449936,0.20565398300647156,792.0,368.0,27864.0,583.1192903404368
4,CD1,CD5,5.0,768,17010.0,313.0,28080.0,1,0.6884848484848485,92.0,2482.326810597232,227.22289250314302,7.38395413284047,3.232196367965146,3.4424242424242424,12411.634052986159,0.3171027653106512,3840.0,460.0,85050.0,1136.114462515715
5,CD1,CD6,4.0,591,18356.0,298.0,37440.0,1,0.6822222222222221,92.0,1950.7782278809557,200.88624084844346,7.765456434340719,3.3008091842317353,2.7288888888888883,7803.112911523823,0.2484090049688457,2364.0,368.0,73424.0,803.5449633937739
6,CD1,CD7,3.0,517,12525.0,192.0,28080.0,1,0.6696969696969697,92.0,1739.1513923510436,190.79671187778072,8.07723069616121,3.3639291921683627,2.009090909090909,5217.4541770531305,0.1828109358594656,1551.0,276.0,37575.0,572.3901356333422
7,CD1,CD8,3.0,589,9154.0,221.0,18720.0,1,0.6822222222222221,92.0,1944.9018398860508,200.5800974127082,7.770830579574948,3.3020404751885413,2.046666666666666,5834.705519658152,0.18623728219144892,1767.0,276.0,27462.0,601.7402922381245
8,CD1,CD9,5.0,336,6094.0,324.0,18720.0,1,0.6884848484848485,92.0,1234.1510231473835,161.8060792712916,9.070634086518128,3.6730685212719747,3.4424242424242424,6170.755115736918,0.27904146094009075,1680.0,460.0,30470.0,809.0303963564579
9,CD1,CD10,3.0,154,8320.0,188.0,37440.0,1,0.4943434343434343,92.0,668.252879529926,138.97685106218498,13.511144963655742,4.339304412531987,1.483030303030303,2004.758638589778,0.14171926772623983,462.0,276.0,24960.0,416.9305531865549
10,CD2,CD1,6.0,355,6340.0,451.0,18720.0,1,0.6696969696969697,92.0,1260.7524753639111,165.37985933581987,8.930918364920938,3.551415423560313,4.018181818181818,7564.514852183467,0.3463199713024678,2130.0,552.0,38040.0,992.2791560149192
11,CD2,CD2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
12,CD2,CD3,5.0,188,9040.0,342.0,37440.0,1,0.5381818181818181,92.0,738.7214476313036,144.3477835725529,12.025963414560877,3.929369402294168,2.6909090909090905,3693.607238156518,0.260840430454408,940.0,460.0,45200.0,721.7389178627645
13,CD2,CD4,7.0,200,4696.0,469.0,18720.0,1,0.5632323232323231,92.0,783.6916484114595,144.8586321950649,11.74417903029607,3.9184582420572975,3.942626262626262,5485.841538880217,0.366193456760927,1400.0,644.0,32872.0,1014.0104253654542
14,CD2,CD5,6.0,672,15222.0,398.0,28080.0,1,0.6884848484848485,92.0,2196.849849027484,212.64680134984607,7.551194939522832,3.269121799148042,4.130909090909091,13181.099094164905,0.3762252259585669,4032.0,552.0,91332.0,1275.8808080990764
15,CD2,CD6,3.0,620,9470.0,215.0,18720.0,1,0.6947474747474747,92.0,2053.5396406073082,204.08072910085798,7.6379944430826345,3.312160710656949,2.084242424242424,6160.618921821924,0.1856682382007061,1860.0,276.0,28410.0,612.2421873025739
16,CD2,CD7,4.0,781,11612.0,254.0,18720.0,1,0.6759595959595959,92.0,2508.7506626899417,231.01051884015936,7.435061274548436,3.2122287614467884,2.7038383838383835,10035.002650759767,0.2552591318800491,3124.0,368.0,46448.0,924.0420753606375
17,CD2,CD8,7.0,243,2539.0,505.0,9360.0,1,0.6321212121212121,92.0,922.0141293946867,149.3789686951271,10.44974776854143,3.794296828784719,4.424848484848485,6454.098905762807,0.37817646683480416,1701.0,644.0,17773.0,1045.6527808658898
18,CD2,CD9,3.0,690,5229.0,227.0,9360.0,1,0.6759595959595959,92.0,2232.886666047191,216.9143546173752,7.578708424573068,3.2360676319524506,2.0278787878787874,6698.659998141573,0.1900340517340308,2070.0,276.0,15687.0,650.7430638521256
19,CD2,CD10,5.0,427,10827.0,322.0,28080.0,1,0.6696969696969697,92.0,1463.364824694974,176.64076491264467,8.452246034075372,3.4270838985830774,3.3484848484848486,7316.82412347487,0.29907012394197585,2135.0,460.0,54135.0,883.2038245632234
20,CD3,CD1,4.0,243,12510.0,294.0,46800.0,1,0.6509090909090909,92.0,973.0906761308431,149.0265628706589,10.298088868430547,4.004488379139272,2.6036363636363635,3892.3627045233725,0.20475792346368935,972.0,368.0,50040.0,596.1062514826356
21,CD3,CD2,5.0,188,8984.0,342.0,37440.0,1,0.5507070707070707,92.0,737.4816783313586,143.76918834824198,11.947467097217812,3.922774884741269,2.7535353535353533,3687.408391656793,0.2612789253585709,940.0,460.0,44920.0,718.8459417412099
22,CD3,CD3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
23,CD3,CD4,5.0,215,9660.0,334.0,37440.0,1,0.5882828282828283,92.0,839.7600790499239,146.42066075347336,11.233425310142426,3.9058608327903435,2.9414141414141417,4198.800395249619,0.2624103751224991,1075.0,460.0,48300.0,732.1033037673668
24,CD3,CD5,4.0,574,26904.0,300.0,56160.0,1,0.6822222222222221,92.0,1900.5811416715908,198.2814803922901,7.812127667606306,3.311116971553294,2.7288888888888883,7602.324566686363,0.24763568671582795,2296.0,368.0,107616.0,793.1259215691604
25,CD3,CD6,5.0,463,19010.0,374.0,46800.0,1,0.6822222222222221,92.0,1576.8827865228627,181.24027735658137,8.212110613251427,3.405794355340956,3.4111111111111105,7884.413932614314,0.30093960450121876,2315.0,460.0,95050.0,906.2013867829069
26,CD3,CD7,5.0,595,9294.0,354.0,18720.0,1,0.6759595959595959,92.0,1973.1950058936957,202.36764907090443,7.810174754936368,3.3162941275524296,3.3797979797979796,9865.975029468478,0.3090613699772283,2975.0,460.0,46470.0,1011.8382453545222
27,CD3,CD8,3.0,425,10713.0,204.0,28080.0,1,0.6822222222222221,92.0,1467.8386900598032,175.40963914338144,8.403872991032515,3.4537380942583606,2.046666666666666,4403.516070179409,0.17805723161452652,1275.0,276.0,32139.0,526.2289174301443
28,CD3,CD9,4.0,561,26604.0,255.0,56160.0,1,0.6759595959595959,92.0,1874.0465491538632,197.12797788209386,7.904197338092346,3.3405464334293464,2.7038383838383835,7496.186196615453,0.24545407207685047,2244.0,368.0,106416.0,788.5119115283754
29,CD3,CD10,3.0,258,5266.0,192.0,18720.0,1,0.6383838383838383,92.0,979.0920071722394,151.74330200039665,10.20764830674706,3.7949302603575172,1.9151515151515148,2937.276021516718,0.16204857575626153,774.0,276.0,15798.0,455.22990600119
30,CD4,CD1,4.0,198,6936.0,252.0,28080.0,1,0.5632323232323231,92.0,801.5531788293994,145.24905324146863,11.679787354196899,4.048248377926259,2.2529292929292923,3206.2127153175975,0.2025445695273909,792.0,368.0,27744.0,580.9962129658745
31,CD4,CD2,7.0,200,4690.0,469.0,18720.0,1,0.5507070707070707,92.0,814.5144852716363,145.84741529486496,11.727624171468062,4.072572426358182,3.854949494949495,5701.601396901454,0.35233597309292064,1400.0,644.0,32830.0,1020.9319070640547
32,CD4,CD3,5.0,215,9684.0,334.0,37440.0,1,0.5757575757575757,92.0,818.6350623408636,146.89405864016007,11.262436965107973,3.8076049411202955,2.8787878787878785,4093.1753117043177,0.26918191938453245,1075.0,460.0,48420.0,734.4702932008004
33,CD4,CD4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
34,CD4,CD5,4.0,788,23196.0,307.0,37440.0,1,0.6884848484848485,92.0,2546.790056052385,230.30890021313257,7.359373779174362,3.23196707620861,2.753939393939394,10187.16022420954,0.2537002097214768,3152.0,368.0,92784.0,921.2356008525303
35,CD4,CD6,5.0,670,15189.0,374.0,28080.0,1,0.6884848484848485,92.0,2191.94528435115,212.37486609171881,7.5575607805844545,3.2715601258972384,3.4424242424242424,10959.72642175575,0.31328735125346274,3350.0,460.0,75945.0,1061.8743304585942
36,CD4,CD7,4.0,700,21180.0,291.0,37440.0,1,0.6759595959595959,92.0,2265.998832642555,218.52297104267132,7.565325596739801,3.2371411894893645,2.7038383838383835,9063.99533057022,0.2532947057450941,2800.0,368.0,84720.0,874.0918841706853
37,CD4,CD8,5.0,406,13840.0,327.0,37440.0,1,0.6822222222222221,92.0,1418.6171880230163,172.54347982194585,8.523590751593554,3.494131004982799,3.4111111111111105,7093.085940115081,0.2933314191274395,2030.0,460.0,69200.0,862.7173991097293
38,CD4,CD9,4.0,519,8238.0,255.0,18720.0,1,0.6947474747474747,92.0,1754.1246163308635,188.86491972616523,7.937963859652051,3.3798162164371166,2.7789898989898987,7016.498465323454,0.242602163117436,2076.0,368.0,32952.0,755.4596789046609
39,CD4,CD10,4.0,326,8928.0,256.0,28080.0,1,0.6884848484848485,92.0,1196.194466357463,160.02647811801106,9.131335297989263,3.6693081790106223,2.753939393939394,4784.777865429852,0.22346194024730867,1304.0,368.0,35712.0,640.1059124720442
40,CD5,CD1,5.0,768,17121.0,313.0,28080.0,1,0.6759595959595959,92.0,2428.6616228181483,228.98520378173734,7.431129096170623,3.1623198213777974,3.3797979797979796,12143.308114090742,0.32410966132522084,3840.0,460.0,85605.0,1144.9260189086867
41,CD5,CD2,6.0,672,15336.0,398.0,28080.0,1,0.6759595959595959,92.0,2175.2727296866897,214.08212998776224,7.608268564440828,3.237012990605193,4.055757575757575,13051.636378120138,0.37995710586895154,4032.0,552.0,92016.0,1284.4927799265733
42,CD5,CD3,4.0,574,27096.0,300.0,56160.0,1,0.6696969696969697,92.0,1881.361121993086,199.50931753384748,7.86832681916156,3.2776326167126935,2.6787878787878787,7525.444487972344,0.25016553742664527,2296.0,368.0,108384.0,798.0372701353899
43,CD5,CD4,4.0,788,23392.0,307.0,37440.0,1,0.6759595959595959,92.0,2526.605239603177,232.05766755205045,7.422258313057342,3.206351826907585,2.7038383838383835,10106.420958412707,0.2557269973201433,3152.0,368.0,93568.0,928.2306702082018
44,CD5,CD5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
45,CD5,CD6,9.0,261,7848.0,697.0,28080.0,1,0.6509090909090909,92.0,988.8058721254596,151.05570624548074,10.024467740834092,3.788528245691416,5.8581818181818175,8899.252849129136,0.48696723680335824,2349.0,828.0,70632.0,1359.5013562093266
46,CD5,CD7,5.0,720,21660.0,340.0,37440.0,1,0.6759595959595959,92.0,2317.422333678194,221.5177214374208,7.52128156033638,3.2186421301086026,3.3797979797979796,11587.11166839097,0.31843813784734354,3600.0,460.0,108300.0,1107.588607187104
47,CD5,CD8,2.0,784,17274.0,150.0,28080.0,1,0.6884848484848485,92.0,2500.8336820828245,229.65223996120093,7.345300936534688,3.1898388802076845,1.376969696969697,5001.667364165649,0.12852541395345446,1568.0,184.0,34548.0,459.30447992240187
48,CD5,CD9,2.0,977,28088.0,150.0,37440.0,1,0.6822222222222221,92.0,3110.8040817404544,260.1490779792364,7.187547263140726,3.184036931157067,1.3644444444444441,6221.608163480909,0.12875961283983375,1954.0,184.0,56176.0,520.2981559584728
49,CD5,CD10,3.0,670,15300.0,183.0,28080.0,1,0.6759595959595959,92.0,2169.1551661916187,213.77185127057808,7.612053939772842,3.2375450241665953,2.0278787878787874,6507.465498574857,0.18994733330189822,2010.0,276.0,45900.0,641.3155538117343
50,CD6,CD1,4.0,591,18228.0,298.0,37440.0,1,0.6947474747474747,92.0,1966.7449822856597,199.70572862838546,7.712158848861607,3.3278256891466325,2.7789898989898987,7866.979929142639,0.24639232989913476,2364.0,368.0,72912.0,798.8229145135418
51,CD6,CD2,3.0,620,9546.0,215.0,18720.0,1,0.6822222222222221,92.0,2034.7716739192938,205.47401519400458,7.699515024780963,3.2818897966440224,2.046666666666666,6104.315021757881,0.18738077202169315,1860.0,276.0,28638.0,616.4220455820138
52,CD6,CD3,5.0,463,18915.0,374.0,46800.0,1,0.6947474747474747,92.0,1591.430158763437,180.4622515917161,8.170640738186083,3.4372141657957602,3.4737373737373733,7957.150793817185,0.29818869493443506,2315.0,460.0,94575.0,902.3112579585804
53,CD6,CD4,5.0,670,15312.0,374.0,28080.0,1,0.6759595959595959,92.0,2174.6873349207826,213.83002813182256,7.618272721606187,3.2458019924190786,3.3797979797979796,10873.436674603912,0.3157735464771558,3350.0,460.0,76560.0,1069.1501406591128
54,CD6,CD5,9.0,261,7908.0,697.0,28080.0,1,0.6446464646464646,92.0,975.3447756665208,151.9005890226833,10.102044222584366,3.73695316347326,5.801818181818181,8778.102980998687,0.49368805298087187,2349.0,828.0,71172.0,1367.1053012041498
55,CD6,CD6,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
56,CD6,CD7,5.0,459,30072.0,384.0,74880.0,1,0.6947474747474747,92.0,1579.846982398421,179.85951369043107,8.189542756977591,3.4419324235259716,3.4737373737373733,7899.2349119921055,0.2977799329537177,2295.0,460.0,150360.0,899.2975684521554
57,CD6,CD8,3.0,802,23544.0,164.0,37440.0,1,0.6884848484848485,92.0,2588.864173117715,232.4248214898352,7.339656670941681,3.228010190919844,2.0654545454545454,7766.592519353145,0.19050839601285038,2406.0,276.0,70632.0,697.2744644695056
58,CD6,CD9,3.0,741,5552.0,175.0,9360.0,1,0.6759595959595959,92.0,2385.0590371580734,224.8290689490383,7.492748137087702,3.218703154059478,2.0278787878787874,7155.1771114742205,0.19105926031410306,2223.0,276.0,16656.0,674.4872068471149
59,CD6,CD10,3.0,463,3783.0,171.0,9360.0,1,0.6947474747474747,92.0,1591.430158763437,180.4622515917161,8.170640738186083,3.4372141657957602,2.084242424242424,4774.290476290311,0.17891321696066104,1389.0,276.0,11349.0,541.3867547751483
60,CD7,CD1,3.0,517,12408.0,192.0,28080.0,1,0.6822222222222221,92.0,1734.6141769974447,189.62951614606575,8.000854792393419,3.3551531469969915,2.046666666666666,5203.842530992334,0.18328911284890026,1551.0,276.0,37224.0,568.8885484381973
61,CD7,CD2,4.0,781,11508.0,254.0,18720.0,1,0.6884848484848485,92.0,2524.951182375553,229.23832539536008,7.368586849937626,3.232972064501348,2.753939393939394,10099.804729502212,0.25362134552607135,3124.0,368.0,46032.0,916.9533015814403
62,CD7,CD3,5.0,595,9236.0,354.0,18720.0,1,0.6822222222222221,92.0,1961.0035048292868,201.64241959288196,7.762394806599717,3.2958042097971205,3.4111111111111105,9805.017524146435,0.3109827954166861,2975.0,460.0,46180.0,1008.2120979644098
63,CD7,CD4,4.0,700,21000.0,291.0,37440.0,1,0.6884848484848485,92.0,2282.6604990261344,216.93071714898207,7.500021478167642,3.260943570037335,2.753939393939394,9130.641996104538,0.2514458491649535,2800.0,368.0,84000.0,867.7228685959283
64,CD7,CD5,5.0,720,21496.0,340.0,37440.0,1,0.6884848484848485,92.0,2342.6523746476673,219.97893626262442,7.464974925334791,3.2536838536773156,3.4424242424242424,11713.261873238336,0.3150086032945102,3600.0,460.0,107480.0,1099.894681313122
65,CD7,CD6,5.0,459,30256.0,384.0,74880.0,1,0.6822222222222221,92.0,1566.509887214432,180.7464110397676,8.239990664777727,3.4128755712732723,3.4111111111111105,7832.54943607216,0.3003151989881681,2295.0,460.0,151280.0,903.732055198838
66,CD7,CD7,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
67,CD7,CD8,1.0,1020,28928.0,55.0,37440.0,1,0.6947474747474747,92.0,3274.6674181997273,264.4391700340234,7.090862935641238,3.2104582531369874,0.6947474747474747,3274.6674181997273,0.0638499756417831,1020.0,92.0,28928.0,264.4391700340234
