,index,aircraft_number,distances,doc,demand,active_arcs,distances01,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
0,0,3,354,3973,451.0,1,354,0.7636363636363634,83.0,961.1324657614227,166.4734379196444,11.225004617712896,2.715063462602889,2.29090909090909,2883.397397284268,0.240628331052593,1062,249.0,11919,499.42031375893316
1,1,10,242,3133,294.0,1,242,0.6509090909090909,83.0,639.7830506567946,152.64776951980875,12.949753779995108,2.643731614284275,6.509090909090909,6397.830506567945,0.8237361490327604,2420,830.0,31330,1526.4776951980875
2,2,10,198,2779,252.0,1,198,0.6008080808080807,83.0,527.126263795963,146.78032996975242,14.037441492847329,2.6622538575553687,6.008080808080807,5271.26263795963,0.8180051248104538,1980,830.0,27790,1467.8032996975242
3,3,0,768,7229,313.0,0,768,0.776161616161616,82.0,2087.5401008549547,221.18994605891777,9.413204672170789,2.718151172988222,0.0,0.0,0.0,0,0.0,0,0.0
4,4,0,591,5808,298.0,0,591,0.7698989898989899,82.0,1590.388242055306,198.11698764583736,9.828150637327166,2.691012253900687,0.0,0.0,0.0,0,0.0,0,0.0
5,5,0,517,5205,192.0,0,517,0.7886868686868687,82.0,1408.1509718566472,187.5191274062288,10.069157132746097,2.7236962705157586,0.0,0.0,0.0,0,0.0,0,0.0
6,6,0,587,5782,221.0,0,587,0.7698989898989899,82.0,1560.6721819666761,197.20835808347067,9.850632803946462,2.6587260340147805,0.0,0.0,0.0,0,0.0,0,0.0
7,7,10,335,3823,324.0,1,335,0.7824242424242422,83.0,923.2944206956053,162.98394394976992,11.412393866440251,2.75610274834509,7.8242424242424224,9232.944206956052,0.7901509841511968,3350,830.0,38230,1629.8394394976992
8,8,4,154,2436,188.0,1,154,0.5381818181818181,83.0,397.0621792761739,140.009025602165,15.820814072694468,2.5783258394556747,2.1527272727272724,1588.2487171046955,0.33785292234226627,616,332.0,9744,560.03610240866
9,9,10,187,2719,342.0,1,354,0.7824242424242422,83.0,983.7970644388906,165.4673819842576,11.212142631468327,2.7790877526522335,7.8242424242424224,9837.970644388906,0.7836158814878585,1870,830.0,27190,1654.673819842576
